id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,premium,sourcing_channel_A,sourcing_channel_B,sourcing_channel_C,sourcing_channel_D,sourcing_channel_E,residence_area_type_Rural,residence_area_type_Urban
67485,0.033,23374,254340,0.0,0.0,0.0,99.37,9,13800,0,1,0,0,0,0,1
103116,1.0,12060,72010,0.0,0.0,0.0,99.57,6,5700,1,0,0,0,0,0,1
18244,1.0,19356,75080,0.0,0.0,1.0,99.56,3,5400,1,0,0,0,0,0,1
32656,0.009,18261,186220,2.0,1.0,0.0,99.13,15,7500,0,0,1,0,0,1,0
103657,0.021,18991,300070,0.0,0.0,0.0,99.51,9,13800,0,1,0,0,0,0,1
72633,0.0,11327,78090,2.0,3.0,0.0,99.13,5,1200,1,0,0,0,0,1,0
72524,0.03,16430,106870,0.0,0.0,0.0,99.42,9,7500,0,1,0,0,0,0,1
113750,0.002,23736,197600,0.0,0.0,0.0,99.28,12,13800,0,0,1,0,0,1,0
44334,0.98,12782,147990,1.0,0.0,1.0,99.06,9,7500,0,1,0,0,0,0,1
39668,0.094,22642,150180,0.0,0.0,0.0,99.38,16,1200,1,0,0,0,0,0,1
86700,0.072,10598,90040,0.0,0.0,0.0,99.87,6,5700,1,0,0,0,0,0,1
22212,0.148,17896,382870,0.0,0.0,0.0,99.4,8,26400,0,0,0,1,0,0,1
2899,1.0,16433,267570,0.0,0.0,0.0,99.57,3,13800,0,0,1,0,0,0,1
91624,0.018,24099,377110,3.0,0.0,2.0,99.06,12,18000,0,1,0,0,0,1,0
51525,0.536,17893,180100,0.0,0.0,0.0,98.12,14,1200,1,0,0,0,0,0,1
112173,0.479,13512,167540,0.0,0.0,0.0,99.25,14,11700,0,1,0,0,0,0,1
2251,0.301,16799,315640,0.0,0.0,0.0,99.19,16,36900,0,0,0,1,0,1,0
14989,0.007,23005,382530,0.0,0.0,0.0,99.57,5,9600,1,0,0,0,0,0,1
71289,0.718,19356,144120,0.0,0.0,0.0,99.27,12,1200,1,0,0,0,0,0,1
106370,0.498,21540,100070,0.0,0.0,0.0,98.82,9,7500,1,0,0,0,0,0,1
76836,0.114,14245,360040,0.0,0.0,0.0,99.49,12,1200,0,0,1,0,0,0,1
18909,0.514,16066,374760,2.0,0.0,1.0,99.21,11,34800,0,0,0,1,0,0,1
107468,0.162,17525,100110,0.0,0.0,0.0,98.16,12,5400,1,0,0,0,0,1,0
59954,0.512,14612,155070,0.0,0.0,0.0,99.53,8,9600,0,1,0,0,0,0,1
49653,0.76,24097,178650,1.0,0.0,0.0,99.16,11,11700,0,1,0,0,0,0,1
102412,0.586,19357,127540,0.0,0.0,0.0,99.53,18,7500,1,0,0,0,0,0,1
11745,0.021,14980,68370,0.0,0.0,0.0,98.85,5,5700,0,1,0,0,0,1,0
11023,0.037,24468,306700,0.0,0.0,0.0,99.33,14,22200,0,1,0,0,0,0,1
112683,0.781,18256,123080,0.0,0.0,0.0,99.19,8,5400,0,1,0,0,0,1,0
65133,0.057,14611,177890,0.0,0.0,0.0,98.84,15,13800,0,1,0,0,0,1,0
34802,0.253,17169,354270,0.0,0.0,0.0,98.89,18,15900,0,0,0,0,1,1,0
100495,0.183,10230,70020,0.0,0.0,0.0,99.55,6,5400,1,0,0,0,0,0,1
82429,0.042,19722,223290,0.0,0.0,0.0,99.19,9,18000,0,0,0,1,0,1,0
26440,0.468,17526,99150,0.0,0.0,0.0,98.85,10,3300,1,0,0,0,0,1,0
16405,0.666,11320,135140,0.0,0.0,0.0,99.6,7,9600,1,0,0,0,0,0,1
54795,0.001,25560,600120,0.0,0.0,0.0,99.89,13,30600,1,0,0,0,0,1,0
8529,0.181,21910,219050,0.0,0.0,0.0,98.45,22,13800,0,0,1,0,0,1,0
72666,0.125,16795,600070,0.0,0.0,0.0,99.21,10,3300,0,0,1,0,0,0,1
14959,0.079,24829,211710,1.0,0.0,0.0,99.14,19,18000,1,0,0,0,0,0,1
47169,0.234,14240,62850,0.0,0.0,0.0,99.86,3,1200,0,0,1,0,0,0,1
24117,0.123,17897,250100,1.0,0.0,1.0,99.55,12,15900,1,0,0,0,0,0,1
29151,1.0,16439,70730,0.0,0.0,0.0,99.28,6,5400,0,0,0,1,0,0,1
22248,0.818,8401,78110,0.0,0.0,0.0,99.31,6,1200,1,0,0,0,0,0,1
73614,0.224,23368,189080,0.0,0.0,0.0,99.1,13,9600,0,1,0,0,0,0,1
42457,0.706,9502,40220,0.0,0.0,0.0,98.98,5,5700,1,0,0,0,0,0,1
36703,0.7,19350,527960,0.0,0.0,0.0,99.69,9,26400,0,1,0,0,0,0,1
88245,1.0,9498,75150,0.0,0.0,0.0,99.59,3,9600,1,0,0,0,0,0,1
111545,0.0,18629,112910,0.0,0.0,0.0,99.21,5,5400,1,0,0,0,0,1,0
54264,0.003,16433,203850,0.0,0.0,0.0,98.95,12,13800,1,0,0,0,0,0,1
83802,0.027,13516,225070,2.0,0.0,0.0,99.1,19,7500,1,0,0,0,0,1,0
68519,0.047,20817,840130,0.0,0.0,0.0,99.89,6,43200,0,0,1,0,0,1,0
90436,0.098,22636,258030,0.0,0.0,0.0,99.49,15,3300,1,0,0,0,0,0,1
105045,0.509,21550,209030,0.0,0.0,0.0,97.96,18,11700,0,0,1,0,0,0,1
23044,0.025,16796,172480,0.0,0.0,0.0,99.06,11,3300,1,0,0,0,0,0,1
43382,0.462,23375,235020,0.0,0.0,0.0,99.3,11,11700,1,0,0,0,0,1,0
43827,0.018,27382,180070,0.0,0.0,0.0,99.69,9,9600,1,0,0,0,0,1,0
97708,0.012,11692,225150,0.0,0.0,0.0,99.89,15,5400,1,0,0,0,0,0,1
111478,0.119,17166,250090,2.0,0.0,0.0,98.75,26,18000,1,0,0,0,0,1,0
98125,0.551,20454,435150,0.0,0.0,0.0,99.09,11,22200,1,0,0,0,0,0,1
27671,0.027,28846,180030,0.0,0.0,0.0,99.21,4,13800,1,0,0,0,0,1,0
64083,0.119,16072,246100,0.0,0.0,0.0,99.21,4,13800,0,0,0,1,0,1,0
88188,0.268,13511,150080,0.0,0.0,0.0,99.42,9,9600,1,0,0,0,0,0,1
70525,0.005,23370,176450,0.0,0.0,0.0,99.08,24,9600,1,0,0,0,0,0,1
93565,0.914,14976,210120,0.0,0.0,0.0,99.02,9,13800,0,0,0,1,0,0,1
100533,0.0,11330,145090,0.0,0.0,0.0,98.8,13,11700,0,0,1,0,0,1,0
72988,0.489,21178,78050,0.0,0.0,0.0,98.9,9,3300,1,0,0,0,0,1,0
94461,0.0,16800,54090,0.0,0.0,0.0,99.21,9,3300,1,0,0,0,0,1,0
85643,0.0,15704,141430,0.0,0.0,0.0,98.4,10,7500,0,0,0,1,0,1,0
17038,0.934,18993,139530,0.0,0.0,0.0,98.2,13,7500,0,1,0,0,0,0,1
39112,0.513,11691,127580,0.0,0.0,0.0,98.67,12,13800,0,1,0,0,0,0,1
24127,0.202,14609,207050,0.0,0.0,0.0,98.85,7,9600,0,0,1,0,0,0,1
84009,0.008,25198,180140,0.0,0.0,0.0,99.62,8,7500,0,1,0,0,0,0,1
105480,0.122,15344,155050,0.0,0.0,0.0,99.89,4,13800,0,1,0,0,0,0,1
2959,0.151,21547,8629930,0.0,0.0,0.0,99.87,11,60000,0,1,0,0,0,1,0
48525,0.349,9500,240150,0.0,0.0,0.0,99.53,8,1200,1,0,0,0,0,0,1
70196,0.218,24464,175060,0.0,0.0,0.0,99.88,5,11700,1,0,0,0,0,0,1
3385,0.069,14973,240030,0.0,0.0,1.0,98.59,13,13800,0,0,0,1,0,0,1
23055,0.016,21550,180110,0.0,0.0,0.0,99.32,13,9600,0,0,1,0,0,0,1
34224,0.051,22277,330080,0.0,0.0,0.0,98.25,12,24300,1,0,0,0,0,0,1
5864,0.172,21182,60120,0.0,0.0,0.0,99.21,37,5700,1,0,0,0,0,1,0
83049,0.141,21913,204070,0.0,0.0,0.0,99.66,12,5400,1,0,0,0,0,1,0
45357,0.434,11323,215830,1.0,0.0,0.0,98.77,13,3300,0,1,0,0,0,0,1
95334,0.165,18990,106280,0.0,0.0,0.0,99.01,11,7500,1,0,0,0,0,0,1
101149,1.0,10955,195080,2.0,0.0,0.0,99.59,4,13800,0,1,0,0,0,1,0
67064,0.029,27754,372560,0.0,0.0,0.0,99.73,10,26400,1,0,0,0,0,0,1
36830,0.093,20447,193180,0.0,0.0,0.0,99.3,6,18000,0,1,0,0,0,0,1
63819,0.217,13514,240120,0.0,0.0,0.0,99.16,7,15900,1,0,0,0,0,0,1
57935,0.018,24828,114090,0.0,0.0,0.0,99.58,17,7500,1,0,0,0,0,0,1
75162,0.404,20455,313050,1.0,0.0,0.0,99.26,10,20100,1,0,0,0,0,1,0
72030,0.063,18628,168090,0.0,0.0,0.0,99.42,10,5400,0,0,1,0,0,0,1
45321,0.37,23009,72070,0.0,0.0,0.0,99.85,5,5400,1,0,0,0,0,1,0
70331,0.082,12058,238040,0.0,0.0,0.0,97.94,16,9600,0,1,0,0,0,0,1
107146,0.229,14243,225120,0.0,0.0,0.0,99.0,10,9600,1,0,0,0,0,1,0
54569,0.09,12785,167380,0.0,0.0,0.0,99.41,4,9600,1,0,0,0,0,1,0
8616,0.123,23737,1284170,0.0,0.0,0.0,99.77,24,51600,0,1,0,0,0,0,1
32793,0.589,12784,156850,0.0,0.0,0.0,99.44,8,7500,1,0,0,0,0,1,0
4634,0.586,12057,60060,0.0,0.0,0.0,99.79,4,1200,0,1,0,0,0,1,0
515,1.0,9867,76230,0.0,4.0,0.0,99.86,2,3300,1,0,0,0,0,0,1
71001,0.0,18620,105120,0.0,0.0,0.0,98.91,16,3300,0,0,0,1,0,1,0
39797,0.152,12421,150140,0.0,0.0,0.0,98.81,8,7500,1,0,0,0,0,0,1
27452,0.781,21915,30150,0.0,0.0,0.0,98.19,6,5700,1,0,0,0,0,0,1
50607,0.301,18991,335590,0.0,0.0,0.0,98.66,22,20100,0,0,1,0,0,0,1
97822,0.777,10598,55530,0.0,0.0,0.0,98.93,6,3300,1,0,0,0,0,0,1
99903,0.04,26655,195050,0.0,0.0,0.0,99.58,22,9600,0,1,0,0,0,1,0
44166,0.041,13150,125080,0.0,0.0,1.0,97.47,11,9600,1,0,0,0,0,0,1
16719,0.904,15339,68510,0.0,0.0,0.0,99.56,5,1200,0,0,0,1,0,0,1
89558,0.0,22276,875040,0.0,0.0,0.0,99.78,9,60000,0,0,1,0,0,0,1
70204,0.586,10590,141110,0.0,0.0,0.0,98.54,11,7500,0,1,0,0,0,1,0
45943,0.0,18259,130690,0.0,0.0,0.0,99.56,10,7500,0,1,0,0,0,1,0
37489,0.175,24461,375000,0.0,1.0,0.0,99.66,14,24300,1,0,0,0,0,0,1
30969,0.865,12055,241180,0.0,0.0,0.0,99.05,11,11700,0,0,1,0,0,1,0
44806,0.706,17532,81050,0.0,0.0,0.0,99.72,4,5400,0,0,0,1,0,0,1
3377,0.135,24462,633050,0.0,0.0,0.0,98.88,15,43200,0,1,0,0,0,0,1
102498,0.035,31035,164660,0.0,0.0,0.0,99.88,11,7500,1,0,0,0,0,0,1
112593,0.027,25926,87550,0.0,0.0,0.0,99.67,8,5400,0,1,0,0,0,1,0
23708,0.725,16066,300150,0.0,0.0,0.0,99.17,9,32700,0,0,1,0,0,1,0
77772,1.0,22636,130060,1.0,0.0,0.0,98.52,12,7500,0,0,1,0,0,0,1
82149,0.477,20454,325120,5.0,2.0,0.0,99.25,17,36900,1,0,0,0,0,0,1
18344,0.984,25194,130580,1.0,1.0,0.0,99.03,9,5700,0,1,0,0,0,1,0
74391,0.014,25195,247990,0.0,0.0,0.0,99.89,13,3300,1,0,0,0,0,1,0
104458,0.286,29205,77620,0.0,0.0,0.0,99.3,5,3300,1,0,0,0,0,0,1
56571,0.034,20815,236630,0.0,0.0,0.0,99.78,13,22200,1,0,0,0,0,0,1
62230,0.418,13152,66150,1.0,0.0,0.0,98.06,10,7500,0,1,0,0,0,0,1
70104,1.0,16069,130050,1.0,1.0,0.0,99.64,3,11700,0,0,1,0,0,1,0
4420,0.044,18623,120050,0.0,0.0,0.0,98.15,13,5400,0,1,0,0,0,0,1
52377,0.038,25922,300040,0.0,0.0,0.0,99.66,14,20100,1,0,0,0,0,0,1
85285,0.172,20089,624080,0.0,0.0,0.0,99.28,11,60000,1,0,0,0,0,1,0
105582,1.0,19357,135110,0.0,1.0,1.0,99.75,7,3300,1,0,0,0,0,0,1
52900,0.08,15341,275040,3.0,0.0,0.0,99.05,10,18000,1,0,0,0,0,0,1
67805,0.437,16065,234140,0.0,0.0,0.0,99.43,10,11700,0,0,1,0,0,1,0
14152,0.6,21914,120070,0.0,0.0,0.0,98.29,16,11700,0,1,0,0,0,0,1
63911,1.0,11329,42640,0.0,0.0,0.0,99.88,3,1200,1,0,0,0,0,0,1
97757,0.007,9861,82580,0.0,0.0,0.0,99.47,8,1200,1,0,0,0,0,1,0
104123,0.004,20448,284450,0.0,0.0,0.0,99.47,19,24300,1,0,0,0,0,1,0
19663,0.006,29571,690140,0.0,0.0,0.0,99.21,6,57900,1,0,0,0,0,0,1
111242,0.014,19356,154610,0.0,0.0,0.0,99.43,5,11700,0,0,1,0,0,0,1
65682,0.772,21549,352580,0.0,0.0,0.0,99.18,18,18000,1,0,0,0,0,0,1
33890,0.366,14614,79550,0.0,0.0,0.0,99.81,7,5700,0,1,0,0,0,0,1
20287,0.408,19717,90040,1.0,0.0,0.0,99.09,8,1200,1,0,0,0,0,0,1
108348,0.667,23006,428390,0.0,0.0,0.0,99.22,18,22200,1,0,0,0,0,1,0
73831,0.954,23733,172320,1.0,0.0,0.0,98.95,13,11700,1,0,0,0,0,0,1
72486,0.255,13153,175120,0.0,0.0,0.0,99.05,13,7500,0,0,1,0,0,1,0
70230,0.218,19350,340460,0.0,0.0,0.0,99.74,11,13800,1,0,0,0,0,1,0
85069,0.128,11330,200120,0.0,0.0,0.0,99.44,13,5400,1,0,0,0,0,0,1
33659,0.447,21181,194030,0.0,0.0,0.0,98.93,16,13800,0,0,1,0,0,0,1
93345,0.008,16073,387590,0.0,0.0,0.0,99.12,9,18000,0,0,0,1,0,1,0
55040,0.034,21545,71730,0.0,0.0,0.0,96.71,11,3300,1,0,0,0,0,0,1
111895,0.283,14605,201100,0.0,0.0,0.0,99.27,8,11700,0,0,1,0,0,0,1
18216,0.075,16430,310080,4.0,0.0,1.0,99.17,12,18000,1,0,0,0,0,0,1
37867,0.02,22272,240040,0.0,0.0,0.0,99.19,10,5400,0,0,0,1,0,1,0
67221,0.876,16067,105030,2.0,0.0,0.0,99.07,8,7500,0,0,1,0,0,0,1
52616,1.0,18622,117740,1.0,2.0,0.0,98.27,5,5400,0,1,0,0,0,1,0
94116,0.0,17529,192490,1.0,0.0,0.0,99.18,9,15900,0,1,0,0,0,1,0
57541,0.659,16797,188340,0.0,0.0,0.0,98.76,9,7500,0,1,0,0,0,0,1
57565,0.056,24467,183880,0.0,0.0,0.0,99.87,7,13800,1,0,0,0,0,0,1
45770,0.001,10592,133320,1.0,0.0,0.0,99.59,9,7500,0,0,1,0,0,0,1
89423,0.083,23000,175060,0.0,0.0,0.0,99.16,12,13800,0,0,0,1,0,0,1
17285,0.447,21908,180140,0.0,0.0,0.0,99.38,15,13800,0,1,0,0,0,0,1
39969,0.354,25926,174660,1.0,0.0,0.0,98.91,12,5400,1,0,0,0,0,0,1
36078,0.354,10599,72560,0.0,0.0,0.0,99.5,6,1200,1,0,0,0,0,1,0
64028,1.0,18987,160650,2.0,1.0,0.0,98.98,3,13800,1,0,0,0,0,1,0
103834,0.021,29942,123570,0.0,0.0,0.0,99.89,8,9600,1,0,0,0,0,1,0
58336,0.0,16798,261250,0.0,0.0,0.0,99.1,5,22200,0,0,0,1,0,0,1
113662,0.02,15704,260090,0.0,0.0,0.0,99.05,20,18000,0,1,0,0,0,0,1
5559,0.02,18258,102080,1.0,0.0,0.0,98.69,11,9600,0,0,0,0,1,1,0
71113,0.288,24830,108050,0.0,0.0,0.0,98.33,26,7500,1,0,0,0,0,0,1
65680,0.02,8765,26030,0.0,0.0,0.0,98.51,5,1200,1,0,0,0,0,0,1
69226,0.739,14608,180150,0.0,0.0,0.0,98.77,9,11700,0,0,1,0,0,0,1
94530,0.341,12782,288090,0.0,0.0,0.0,99.54,7,13800,0,0,1,0,0,0,1
20583,0.037,20817,810040,0.0,0.0,0.0,99.43,14,34800,0,0,0,1,0,0,1
67796,0.683,18263,100090,1.0,0.0,0.0,98.03,11,5700,1,0,0,0,0,0,1
19544,0.0,20084,144400,0.0,0.0,0.0,99.29,7,5400,0,1,0,0,0,0,1
58386,0.0,16067,1125040,0.0,0.0,0.0,99.59,17,57900,1,0,0,0,0,0,1
63018,0.798,16430,210080,0.0,0.0,0.0,98.34,13,11700,0,0,1,0,0,0,1
9182,0.619,15704,181950,0.0,0.0,0.0,99.52,4,11700,0,0,0,1,0,0,1
60188,0.015,16803,125260,0.0,0.0,0.0,99.15,8,9600,0,0,1,0,0,0,1
19231,0.202,25195,135150,0.0,0.0,0.0,99.28,19,5400,1,0,0,0,0,0,1
96960,0.131,14246,242560,0.0,0.0,0.0,99.17,8,18000,0,0,1,0,0,0,1
16483,0.23,16440,123120,0.0,0.0,0.0,98.46,22,7500,0,0,1,0,0,1,0
9767,0.03,33220,180040,0.0,0.0,0.0,99.46,11,5400,1,0,0,0,0,1,0
71216,0.014,18263,401510,0.0,0.0,1.0,99.16,10,47400,0,0,0,1,0,0,1
70173,0.06,13515,225100,0.0,0.0,0.0,98.79,5,13800,0,0,0,1,0,0,1
104861,0.275,18985,225010,0.0,0.0,0.0,99.0,11,15900,0,1,0,0,0,1,0
82516,0.424,18986,105150,0.0,0.0,0.0,98.41,10,3300,0,0,1,0,0,1,0
86485,0.226,21906,337580,0.0,0.0,1.0,98.88,17,34800,1,0,0,0,0,0,1
83468,1.0,15339,57220,0.0,1.0,1.0,98.44,5,5400,1,0,0,0,0,1,0
18642,0.01,30674,75040,2.0,0.0,0.0,99.88,14,3300,1,0,0,0,0,0,1
27444,0.518,23739,223150,0.0,0.0,0.0,98.34,12,7500,1,0,0,0,0,1,0
37878,0.267,18629,187540,0.0,0.0,0.0,97.96,27,1200,0,0,0,1,0,0,1
83869,0.243,16068,102960,0.0,0.0,0.0,98.1,6,5400,0,1,0,0,0,0,1
88546,0.34,17900,250140,1.0,0.0,0.0,99.08,9,11700,0,1,0,0,0,1,0
55885,0.024,18256,184230,0.0,0.0,0.0,99.18,18,15900,0,1,0,0,0,1,0
50581,0.149,10960,130090,0.0,0.0,0.0,99.63,10,7500,1,0,0,0,0,0,1
7793,0.629,14241,75090,1.0,0.0,0.0,99.23,6,5700,1,0,0,0,0,0,1
74525,0.97,17533,130640,0.0,0.0,0.0,98.0,8,9600,0,1,0,0,0,1,0
76137,0.107,20817,244310,0.0,0.0,0.0,99.44,7,18000,0,1,0,0,0,1,0
45594,0.09,12783,184660,1.0,0.0,0.0,98.6,12,9600,0,0,0,1,0,0,1
84015,0.041,17896,259640,0.0,0.0,0.0,99.03,18,18000,0,0,1,0,0,1,0
78073,0.6,13519,123040,0.0,0.0,0.0,99.7,7,5400,0,0,1,0,0,1,0
97640,0.412,24460,291080,0.0,0.0,0.0,98.64,19,9600,0,0,1,0,0,0,1
78096,0.591,29576,150090,0.0,0.0,0.0,99.22,10,5400,0,1,0,0,0,1,0
60893,0.302,23371,398110,0.0,0.0,0.0,99.85,5,36900,1,0,0,0,0,1,0
65719,0.038,16805,210110,0.0,0.0,0.0,98.92,10,11700,0,1,0,0,0,0,1
9638,0.003,29209,247590,0.0,0.0,0.0,99.71,16,22200,1,0,0,0,0,1,0
101165,0.525,23000,123080,0.0,0.0,0.0,98.74,10,11700,1,0,0,0,0,1,0
79946,1.0,13881,189100,0.0,0.0,0.0,99.49,4,13800,0,1,0,0,0,0,1
34220,0.219,22272,510130,1.0,0.0,0.0,99.1,15,57900,0,0,1,0,0,0,1
108620,1.0,11685,63980,0.0,0.0,0.0,99.85,3,5400,1,0,0,0,0,1,0
1150,0.0,28485,300120,0.0,0.0,0.0,98.78,20,11700,1,0,0,0,0,0,1
112895,0.142,18992,163310,0.0,0.0,0.0,99.33,13,9600,0,0,0,1,0,0,1
83162,0.421,11323,196490,0.0,0.0,0.0,99.18,11,13800,0,0,0,1,0,0,1
82872,0.158,21542,84040,0.0,0.0,0.0,97.68,18,5400,1,0,0,0,0,0,1
23431,0.264,21545,562580,0.0,0.0,0.0,99.33,8,20100,0,0,0,1,0,0,1
94392,0.019,23003,349020,0.0,0.0,0.0,99.2,14,28500,0,1,0,0,0,0,1
92929,0.053,23366,526040,1.0,0.0,0.0,98.42,10,24300,1,0,0,0,0,1,0
12967,0.018,19350,270060,0.0,0.0,0.0,99.33,9,3300,0,0,1,0,0,0,1
8452,0.107,14612,94620,0.0,0.0,0.0,99.34,9,5700,1,0,0,0,0,0,1
81153,0.516,17891,216700,0.0,0.0,0.0,99.28,6,1200,0,1,0,0,0,0,1
18372,0.032,21544,184990,0.0,0.0,0.0,99.0,21,22200,1,0,0,0,0,1,0
38482,0.32,18628,79610,0.0,0.0,0.0,99.41,5,3300,1,0,0,0,0,1,0
5927,0.862,17531,255040,0.0,0.0,0.0,98.65,20,18000,1,0,0,0,0,0,1
17229,0.076,21545,291060,0.0,0.0,0.0,99.31,17,13800,0,1,0,0,0,0,1
70243,0.927,16432,126050,1.0,0.0,0.0,99.37,7,13800,0,1,0,0,0,1,0
4459,0.095,17893,321740,1.0,0.0,0.0,99.15,14,13800,0,0,1,0,0,1,0
71997,0.0,21912,271300,0.0,0.0,0.0,99.89,6,18000,1,0,0,0,0,0,1
76135,0.012,16071,300140,0.0,0.0,0.0,99.56,17,22200,0,0,0,1,0,0,1
87578,0.987,16432,90130,0.0,0.0,0.0,97.75,17,5400,0,0,1,0,0,0,1
30175,0.52,24462,212570,0.0,0.0,0.0,99.03,9,20100,1,0,0,0,0,0,1
2518,0.286,19723,285030,1.0,0.0,0.0,99.34,6,13800,0,0,1,0,0,0,1
83806,0.241,13511,687580,0.0,0.0,0.0,99.46,11,57900,0,0,0,1,0,1,0
95634,0.02,17160,270120,0.0,0.0,0.0,99.76,7,20100,0,1,0,0,0,0,1
80389,0.531,21542,484360,2.0,0.0,0.0,98.99,11,28500,0,0,0,1,0,1,0
99911,0.444,18993,309030,0.0,0.0,0.0,99.24,9,24300,1,0,0,0,0,0,1
15752,0.172,20455,251620,0.0,1.0,0.0,99.83,15,15900,0,0,1,0,0,1,0
64285,0.393,24103,292930,0.0,0.0,0.0,98.8,13,15900,1,0,0,0,0,0,1
62408,0.119,18990,175140,0.0,0.0,0.0,98.55,9,7500,0,0,1,0,0,1,0
1208,0.47,21548,437630,0.0,0.0,0.0,99.65,11,36900,0,0,0,1,0,1,0
79690,0.048,16804,80180,0.0,0.0,0.0,97.51,14,5400,1,0,0,0,0,1,0
56267,0.215,21177,172280,0.0,0.0,0.0,99.8,6,7500,1,0,0,0,0,0,1
81648,0.109,23374,217600,0.0,0.0,0.0,99.04,13,9600,1,0,0,0,0,1,0
9611,0.036,24099,360080,0.0,0.0,0.0,99.54,11,30600,1,0,0,0,0,1,0
7277,0.146,27385,60080,3.0,3.0,0.0,99.38,9,3300,1,0,0,0,0,0,1
22436,0.613,17164,93020,0.0,0.0,0.0,97.46,13,7500,0,0,0,1,0,1,0
35316,0.014,22637,177060,0.0,0.0,0.0,99.1,8,11700,1,0,0,0,0,0,1
91466,0.985,15341,120120,0.0,0.0,0.0,97.47,7,5400,1,0,0,0,0,1,0
31003,0.378,14247,177610,1.0,0.0,0.0,98.82,11,7500,0,1,0,0,0,0,1
110709,1.0,11695,87310,1.0,3.0,1.0,99.55,7,5400,0,1,0,0,0,0,1
71903,0.92,10591,156060,1.0,0.0,0.0,99.54,7,7500,1,0,0,0,0,1,0
15967,0.022,21913,179190,1.0,0.0,0.0,99.21,20,13800,1,0,0,0,0,0,1
43399,0.816,25557,95120,0.0,0.0,0.0,99.34,8,5700,1,0,0,0,0,1,0
96117,0.137,23738,260030,0.0,0.0,0.0,99.16,10,13800,0,1,0,0,0,0,1
62609,0.018,16073,174030,2.0,0.0,0.0,99.21,14,7500,0,1,0,0,0,1,0
74837,0.0,23003,78040,0.0,0.0,0.0,99.78,5,3300,0,1,0,0,0,1,0
54785,0.694,17160,184740,3.0,0.0,1.0,98.85,25,11700,0,1,0,0,0,0,1
73662,0.971,8766,36070,0.0,0.0,0.0,99.82,5,1200,1,0,0,0,0,0,1
51241,0.037,23369,360100,0.0,0.0,0.0,98.24,16,11700,0,0,1,0,0,0,1
67353,0.06,20449,118120,0.0,0.0,0.0,99.64,10,5400,1,0,0,0,0,0,1
112532,0.065,26295,75070,0.0,0.0,0.0,99.8,10,3300,1,0,0,0,0,0,1
67694,0.0,16439,352630,0.0,0.0,0.0,99.01,15,24300,0,0,1,0,0,0,1
51330,0.0,13518,180090,0.0,0.0,0.0,99.04,9,7500,1,0,0,0,0,1,0
53690,0.023,17164,180140,0.0,0.0,0.0,99.08,15,5400,0,1,0,0,0,0,1
44226,0.128,20446,324130,0.0,0.0,0.0,99.07,16,22200,0,0,1,0,0,0,1
86627,0.728,17892,275270,0.0,0.0,0.0,98.86,22,13800,0,1,0,0,0,0,1
49620,0.644,20088,204510,0.0,0.0,0.0,98.86,18,15900,0,1,0,0,0,0,1
48679,0.031,22640,154630,0.0,0.0,0.0,99.75,8,7500,1,0,0,0,0,0,1
58855,0.03,22644,286590,0.0,0.0,0.0,99.4,8,11700,1,0,0,0,0,0,1
84318,0.702,19354,725080,0.0,0.0,0.0,98.94,21,30600,1,0,0,0,0,0,1
4831,0.119,13516,157570,0.0,0.0,0.0,98.64,13,5400,1,0,0,0,0,1,0
60105,0.732,15706,120090,0.0,0.0,0.0,99.36,6,5400,1,0,0,0,0,0,1
76069,0.393,19352,74170,0.0,0.0,0.0,99.16,11,1200,1,0,0,0,0,1,0
105746,0.219,21181,275470,0.0,0.0,0.0,98.83,16,15900,1,0,0,0,0,1,0
108670,0.031,22279,489050,0.0,0.0,0.0,99.47,18,20100,1,0,0,0,0,1,0
40319,0.905,17535,104630,1.0,0.0,1.0,98.75,12,1200,0,0,1,0,0,0,1
76940,0.02,19724,150130,0.0,0.0,0.0,99.75,11,9600,0,0,1,0,0,0,1
30070,0.946,17530,213300,0.0,0.0,0.0,99.23,8,11700,0,1,0,0,0,1,0
91859,0.48,17900,150100,0.0,0.0,0.0,99.45,9,9600,0,1,0,0,0,1,0
51432,0.209,22273,267620,0.0,0.0,0.0,98.37,17,18000,1,0,0,0,0,0,1
80359,0.098,21541,55080,1.0,0.0,0.0,99.84,9,3300,1,0,0,0,0,1,0
64348,1.0,10593,54180,0.0,0.0,0.0,99.21,2,5700,1,0,0,0,0,0,1
59443,0.15,12421,132030,0.0,0.0,0.0,98.81,14,3300,0,0,0,1,0,0,1
24320,0.107,21541,250130,0.0,0.0,0.0,99.56,8,15900,1,0,0,0,0,1,0
97272,0.237,11692,66080,0.0,0.0,0.0,99.09,8,3300,0,0,1,0,0,0,1
37846,0.852,16073,225100,0.0,0.0,0.0,98.82,13,13800,0,0,1,0,0,1,0
56774,0.035,14609,251050,0.0,0.0,0.0,98.97,17,9600,0,0,0,1,0,0,1
2786,0.375,18256,480050,0.0,0.0,0.0,99.15,8,39000,0,0,0,1,0,0,1
67773,0.001,22643,228060,1.0,0.0,0.0,98.96,18,20100,0,1,0,0,0,1,0
85240,0.137,9864,153140,0.0,0.0,0.0,99.75,18,7500,1,0,0,0,0,0,1
17295,1.0,20088,87600,1.0,0.0,0.0,99.22,3,5400,1,0,0,0,0,1,0
